138
138
138
138
139
139
140
140
140
140
141
141
1121
1121
1121
1121
1182
1182
1182
1182
1086
1086
1086
1086
1123
1123
1123
1123
1227
1227
1097
1097
1152
1152
1152
1152
1216
1216
1162
1162
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
